"Variables ->","obs_y","obs_diff_y","obs_Y","obs_y_gap","obs_y_gap4","obs_rs","obs_cpi","obs_diff_cpi","y","y_tnd","diff_y_tnd","y_gap","Y","diff_cpi","diff4_cpi","E_diff_cpi","rs","rrs_gap","rrs","cpi","ant_shk_y_gap","ant_shk_diff_cpi","ant_shk_rs","shk_y_tnd","shk_y_gap","shk_diff_cpi","shk_rs","shk_E_diff_cpi","ss_rrs","ss_diff_cpi","ss_diff_y_tnd","c0_y_gap","c1_y_gap","c0_diff_cpi","c1_diff_cpi","c1_E_diff_cpi","c0_rs","c1_rs","c0_y_tnd","ttrend","std_ant_shk_y_gap","std_ant_shk_diff_cpi","std_ant_shk_rs","std_shk_y_tnd","std_shk_y_gap","std_shk_diff_cpi","std_shk_rs","std_shk_E_diff_cpi"
"2000Q4",9.49267693e+02,5.92602394e-01,1.32622500e+04,-8.02415941e-01,-1.43608446e+00,6.01666667e+00,5.19462213e+02,2.22469984e+00,9.49267693e+02,9.50070109e+02,1.81260094e+00,-8.02415941e-01,1.32622500e+04,2.22469984e+00,2.59301517e+00,1.81415812e+00,6.01666667e+00,3.70250854e+00,4.20250854e+00,5.19462213e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.12600936e-01,2.74235989e-01,-7.11377890e-02,1.16787937e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.70000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2001Q1",9.48942946e+02,-3.24747738e-01,1.32192510e+04,-1.54713557e+00,-1.96910459e+00,4.81666667e+00,5.20254041e+02,3.16731230e+00,9.48942946e+02,9.50490081e+02,1.67988757e+00,-1.54713557e+00,1.32192510e+04,3.16731230e+00,2.69558098e+00,2.53375013e+00,4.81666667e+00,1.78291654e+00,2.28291654e+00,5.20254041e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79887568e-01,-7.67031962e-01,9.58253393e-01,-6.88092259e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.60000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2001Q2",9.49562412e+02,6.19466553e-01,1.33013940e+04,-1.38949037e+00,-6.33006405e-01,3.66000000e+00,5.20893956e+02,2.55965777e+00,9.49562412e+02,9.50951902e+02,1.84728542e+00,-1.38949037e+00,1.33013940e+04,2.55965777e+00,2.69687569e+00,2.08748034e+00,3.66000000e+00,1.07251966e+00,1.57251966e+00,5.20893956e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.47285422e-01,-1.21886729e-01,1.72188890e-02,-5.68746774e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.50000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2001Q3",9.49161260e+02,-4.01152558e-01,1.32481420e+04,-2.19839647e+00,-9.41868101e-01,3.17000000e+00,5.21602212e+02,2.83302737e+00,9.49161260e+02,9.51359656e+02,1.63101416e+00,-2.19839647e+00,1.32481420e+04,2.83302737e+00,2.69617432e+00,2.15171011e+00,3.17000000e+00,5.18289894e-01,1.01828989e+00,5.21602212e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.31014164e-01,-1.10444970e+00,6.76785695e-01,-2.25584683e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.40000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2001Q4",9.49438190e+02,2.76930552e-01,1.32848810e+04,-2.36572891e+00,-8.02415941e-01,1.90666667e+00,5.22233585e+02,2.52548875e+00,9.49438190e+02,9.51803919e+02,1.77705194e+00,-2.36572891e+00,1.32848810e+04,2.52548875e+00,2.77137155e+00,1.89775570e+00,1.90666667e+00,-4.91089035e-01,8.91096519e-03,5.22233585e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.77051938e-01,-7.66040455e-01,3.49906525e-01,-9.10096046e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.30000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2002Q1",9.50263006e+02,8.24816235e-01,1.33949100e+04,-2.00788540e+00,-1.54713557e+00,1.72000000e+00,5.22753718e+02,2.08053544e+00,9.50263006e+02,9.52270892e+02,1.86789092e+00,-2.00788540e+00,1.33949100e+04,2.08053544e+00,2.49967733e+00,1.59877910e+00,1.72000000e+00,-3.78779101e-01,1.21220899e-01,5.22753718e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.67890918e-01,-2.71466631e-01,1.72854571e-01,1.05117345e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.20000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2002Q2",9.50876622e+02,6.13615976e-01,1.34773560e+04,-1.86411346e+00,-1.38949037e+00,1.71333333e+00,5.23217756e+02,1.85615189e+00,9.50876622e+02,9.52740736e+02,1.87937615e+00,-1.86411346e+00,1.34773560e+04,1.85615189e+00,2.32380086e+00,1.43407648e+00,1.71333333e+00,-2.20743144e-01,2.79256856e-01,5.23217756e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.79376150e-01,-3.80273726e-01,2.52934333e-01,3.83213969e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.10000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2002Q3",9.51279339e+02,4.02716711e-01,1.35317410e+04,-1.93765978e+00,-2.19839647e+00,1.64333333e+00,5.23697374e+02,1.91846891e+00,9.51279339e+02,9.53216999e+02,1.90505210e+00,-1.93765978e+00,1.35317410e+04,1.91846891e+00,2.09516125e+00,1.47493941e+00,1.64333333e+00,-3.31606079e-01,1.68393921e-01,5.23697374e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.05052100e-01,-5.72735288e-01,4.27628606e-01,2.82316230e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.00000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2002Q4",9.51409909e+02,1.30570487e-01,1.35494210e+04,-2.28834537e+00,-2.36572891e+00,1.33333333e+00,5.24104130e+02,1.62702504e+00,9.51409909e+02,9.53698255e+02,1.92502434e+00,-2.28834537e+00,1.35494210e+04,1.62702504e+00,1.87054532e+00,1.13903493e+00,1.33333333e+00,-3.05701601e-01,1.94298399e-01,5.24104130e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.25024341e-01,-8.65670703e-01,2.88135959e-01,3.41887974e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.90000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2003Q1",9.51925302e+02,5.15392754e-01,1.36194340e+04,-2.28828847e+00,-2.00788540e+00,1.15666667e+00,5.24474077e+02,1.47978677e+00,9.51925302e+02,9.54213591e+02,2.06134340e+00,-2.28828847e+00,1.36194340e+04,1.47978677e+00,1.72035815e+00,1.01575738e+00,1.15666667e+00,-3.59090717e-01,1.40909283e-01,5.24474077e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.61343399e-01,-6.07938511e-01,3.56661019e-01,5.06868694e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.80000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2003Q2",9.52814713e+02,8.89410791e-01,1.37411070e+04,-1.95294254e+00,-1.86411346e+00,1.04000000e+00,5.24737489e+02,1.05364887e+00,9.52814713e+02,9.54767656e+02,2.21625943e+00,-1.95294254e+00,1.37411070e+04,1.05364887e+00,1.51973239e+00,7.24313893e-01,1.04000000e+00,-1.84313893e-01,3.15686107e-01,5.24737489e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.16259433e-01,-2.55157574e-01,1.09119147e-01,7.72799387e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.70000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2003Q3",9.54467869e+02,1.65315603e+00,1.39701570e+04,-9.04733105e-01,-1.93765978e+00,9.30000000e-01,5.25192433e+02,1.81977553e+00,9.54467869e+02,9.55372602e+02,2.41978641e+00,-9.04733105e-01,1.39701570e+04,1.81977553e+00,1.49505905e+00,1.68767342e+00,9.30000000e-01,-1.25767342e+00,-7.57673424e-01,5.25192433e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.19786406e-01,4.34206456e-01,5.71288921e-01,-1.84273659e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.60000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2003Q4",9.55615306e+02,1.14743741e+00,1.41313790e+04,-3.49670119e-01,-2.28834537e+00,9.16666667e-01,5.25610552e+02,1.67247630e+00,9.55615306e+02,9.55964977e+02,2.36949771e+00,-3.49670119e-01,1.41313790e+04,1.67247630e+00,1.50642187e+00,1.69798350e+00,9.16666667e-01,-1.28131684e+00,-7.81316838e-01,5.25610552e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.69497707e-01,2.00748026e-01,-5.75258007e-02,-1.49678677e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.50000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2004Q1",9.56186588e+02,5.71281561e-01,1.42123400e+04,-3.43875396e-01,-2.28828847e+00,9.16666667e-01,5.26113458e+02,2.01162314e+00,9.56186588e+02,9.56530463e+02,2.26194735e+00,-3.43875396e-01,1.42123400e+04,2.01162314e+00,1.63938096e+00,2.00457692e+00,9.16666667e-01,-1.58791025e+00,-1.08791025e+00,5.26113458e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.61947354e-01,-2.40413832e-01,2.24089101e-01,-4.21654915e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.40000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2004Q2",9.56962310e+02,7.75722238e-01,1.43230170e+04,-1.39423837e-01,-1.95294254e+00,1.07666667e+00,5.26802997e+02,2.75815601e+00,9.56962310e+02,9.57101734e+02,2.28508272e+00,-1.39423837e-01,1.43230170e+04,2.75815601e+00,2.06550775e+00,2.72023617e+00,1.07666667e+00,-2.14356950e+00,-1.64356950e+00,5.26802997e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.85082715e-01,-9.58742395e-02,4.41599388e-01,-9.24641837e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.30000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2004Q3",9.57899155e+02,9.36845095e-01,1.44578320e+04,2.19693651e-01,-9.04733105e-01,1.48666667e+00,5.27248661e+02,1.78265643e+00,9.57899155e+02,9.57679462e+02,2.31091043e+00,2.19693651e-01,1.44578320e+04,1.78265643e+00,2.05622797e+00,1.91331857e+00,1.48666667e+00,-9.26651899e-01,-4.26651899e-01,5.27248661e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.10910426e-01,2.31596339e-01,-6.17292093e-01,1.00342354e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.20000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2004Q4",9.58915995e+02,1.01683998e+00,1.46055950e+04,6.61602418e-01,-3.49670119e-01,2.00666667e+00,5.27879470e+02,2.52323735e+00,9.58915995e+02,9.58254393e+02,2.29972487e+00,6.61602418e-01,1.46055950e+04,2.52323735e+00,2.26891823e+00,2.66574430e+00,2.00666667e+00,-1.15907764e+00,-6.59077637e-01,5.27879470e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.99724867e-01,3.80924416e-01,2.77031135e-01,-3.86125518e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.10000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2005Q1",9.60020753e+02,1.10475753e+00,1.47678460e+04,1.18776884e+00,-3.43875396e-01,2.53666667e+00,5.28455645e+02,2.30470063e+00,9.60020753e+02,9.58832984e+02,2.31436442e+00,1.18776884e+00,1.47678460e+04,2.30470063e+00,2.34218760e+00,2.57636757e+00,2.53666667e+00,-5.39700898e-01,-3.97008982e-02,5.28455645e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.14364423e-01,6.37596936e-01,-3.61222200e-01,-1.75120980e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.00000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2005Q2",9.60506177e+02,4.85424386e-01,1.48397070e+04,1.13035444e+00,-1.39423837e-01,2.86333333e+00,5.28994912e+02,2.15706610e+00,9.60506177e+02,9.59375823e+02,2.17135514e+00,1.13035444e+00,1.48397070e+04,2.15706610e+00,2.19191513e+00,2.41189364e+00,2.86333333e+00,-4.85603027e-02,4.51439697e-01,5.28994912e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.71355141e-01,2.34671780e-01,-3.08906830e-01,-8.46334343e-02,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.90000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2005Q3",9.61288729e+02,7.82552039e-01,1.49562910e+04,1.36057634e+00,2.19693651e-01,3.36000000e+00,5.29330482e+02,1.34228321e+00,9.61288729e+02,9.59928153e+02,2.20932056e+00,1.36057634e+00,1.49562910e+04,1.34228321e+00,2.08182182e+00,1.71205881e+00,3.36000000e+00,1.14794119e+00,1.64794119e+00,5.29330482e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.09320562e-01,6.27604627e-01,-7.50587248e-01,8.11402648e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.80000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2005Q4",9.61855051e+02,5.66321606e-01,1.50412320e+04,1.38908341e+00,6.61602418e-01,3.82666667e+00,5.29981624e+02,2.60456718e+00,9.61855051e+02,9.60465967e+02,2.15125812e+00,1.38908341e+00,1.50412320e+04,2.60456718e+00,2.10215428e+00,2.83073762e+00,3.82666667e+00,4.95929046e-01,9.95929046e-01,5.29981624e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.51258124e-01,4.18244064e-01,4.53571145e-01,-1.12719689e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.70000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2006Q1",9.63194703e+02,1.33965257e+00,1.52440880e+04,2.15577654e+00,1.18776884e+00,4.39333333e+00,5.30628554e+02,2.58771741e+00,9.63194703e+02,9.61038927e+02,2.29183777e+00,2.15577654e+00,1.52440880e+04,2.58771741e+00,2.17290847e+00,2.98249452e+00,4.39333333e+00,9.10838812e-01,1.41083881e+00,5.30628554e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.91837775e-01,1.20504786e+00,-4.02494727e-01,-5.65020832e-02,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.60000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2006Q2",9.63439986e+02,2.45282667e-01,1.52815250e+04,1.89027028e+00,1.13035444e+00,4.70333333e+00,5.31353433e+02,2.89951853e+00,9.63439986e+02,9.61549716e+02,2.04315570e+00,1.89027028e+00,1.52815250e+04,2.89951853e+00,2.35852158e+00,3.17892586e+00,4.70333333e+00,1.02440747e+00,1.52440747e+00,5.31353433e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.43155696e-01,3.75878625e-01,-1.43269713e-01,-3.32900518e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.50000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2006Q3",9.63590329e+02,1.50343116e-01,1.53045170e+04,1.54752789e+00,1.36057634e+00,4.90666667e+00,5.32040496e+02,2.74825226e+00,9.63590329e+02,9.62042801e+02,1.97234203e+00,1.54752789e+00,1.53045170e+04,2.74825226e+00,2.71001385e+00,2.94452226e+00,4.90666667e+00,1.46214441e+00,1.96214441e+00,5.32040496e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.72342033e-01,2.76039620e-01,-3.26270731e-01,-1.26628860e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.40000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2006Q4",9.64430502e+02,8.40172343e-01,1.54336430e+04,1.87553681e+00,1.38908341e+00,4.90333333e+00,5.32577039e+02,2.14617213e+00,9.64430502e+02,9.62554965e+02,2.04865367e+00,1.87553681e+00,1.54336430e+04,2.14617213e+00,2.59541508e+00,2.48703350e+00,4.90333333e+00,1.91629983e+00,2.41629983e+00,5.32577039e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.48653674e-01,9.06520880e-01,-6.72085376e-01,1.23182142e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.30000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2007Q1",9.64723670e+02,2.93168701e-01,1.54789560e+04,1.69788868e+00,2.15577654e+00,4.98333333e+00,5.33261573e+02,2.73813402e+00,9.64723670e+02,9.63025782e+02,1.88326734e+00,1.69788868e+00,1.54789560e+04,2.73813402e+00,2.63301923e+00,2.96994310e+00,4.98333333e+00,1.51339023e+00,2.01339023e+00,5.33261573e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.83267340e-01,4.42575093e-01,5.14760827e-02,-2.28244739e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.20000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2007Q2",9.65360075e+02,6.36405170e-01,1.55777790e+04,1.85884654e+00,1.89027028e+00,4.73666667e+00,5.33841910e+02,2.32134922e+00,9.65360075e+02,9.63501229e+02,1.90178924e+00,1.85884654e+00,1.55777790e+04,2.32134922e+00,2.48847691e+00,2.64900581e+00,4.73666667e+00,1.58766085e+00,2.08766085e+00,5.33841910e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.01789236e-01,7.44196116e-01,-5.62561760e-01,-2.52961432e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.10000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2007Q3",9.65960576e+02,6.00500042e-01,1.56716050e+04,2.00785353e+00,1.54752789e+00,4.30333333e+00,5.34453916e+02,2.44802166e+00,9.65960576e+02,9.63952722e+02,1.80597221e+00,2.00785353e+00,1.56716050e+04,2.44802166e+00,2.41341926e+00,2.82361148e+00,4.30333333e+00,9.79721857e-01,1.47972186e+00,5.34453916e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.05972210e-01,7.11690810e-01,-3.00130925e-01,-6.78506214e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.00000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2007Q4",9.66568369e+02,6.07793192e-01,1.57671460e+04,2.19384080e+00,1.87553681e+00,3.39000000e+00,5.35217088e+02,3.05269001e+00,9.66568369e+02,9.64374528e+02,1.68722369e+00,2.19384080e+00,1.57671460e+04,3.05269001e+00,2.64004873e+00,3.46262245e+00,3.39000000e+00,-5.72622451e-01,-7.26224511e-02,5.35217088e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.87223694e-01,6.30688406e-01,-7.12860840e-02,-1.88363580e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.90000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
