"Variables ->","obs_y","obs_diff_y","obs_Y","obs_y_gap","obs_y_gap4","obs_rs","obs_cpi","obs_diff_cpi","y","y_tnd","diff_y_tnd","y_gap","Y","diff_cpi","diff4_cpi","E_diff_cpi","rs","rrs_gap","rrs","cpi","ant_shk_y_gap","ant_shk_diff_cpi","ant_shk_rs","shk_y_tnd","shk_y_gap","shk_diff_cpi","shk_rs","shk_E_diff_cpi","ss_rrs","ss_diff_cpi","ss_diff_y_tnd","c0_y_gap","c1_y_gap","c0_diff_cpi","c1_diff_cpi","c1_E_diff_cpi","c0_rs","c1_rs","c0_y_tnd","ttrend","std_ant_shk_y_gap","std_ant_shk_diff_cpi","std_ant_shk_rs","std_shk_y_tnd","std_shk_y_gap","std_shk_diff_cpi","std_shk_rs","std_shk_E_diff_cpi"
"Comments ->","obs_y","obs_diff_y","obs_Y","obs_y_gap","obs_y_gap4","obs_rs","obs_cpi","obs_diff_cpi","y","y_tnd","diff_y_tnd","y_gap","Y","diff_cpi","diff4_cpi","E_diff_cpi","rs","rrs_gap","rrs","cpi","ant_shk_y_gap","ant_shk_diff_cpi","ant_shk_rs","shk_y_tnd","shk_y_gap","shk_diff_cpi","shk_rs","shk_E_diff_cpi","","","","","","","","","","","","Time trend","","","","","","","",""
"Class[Size] ->","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","Series[97-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]"
"1998Q4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.43461939e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.00000000e-01,2.00000000e+00,1.50000000e+00,7.50000000e-01,1.00000000e-01,5.50000000e-01,1.00000000e-01,1.00000000e+00,7.50000000e-01,4.00000000e+00,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00
"1999Q1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.81489658e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1999Q2",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.88018020e-01,NaN,3.05642601e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1999Q3",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.46149694e+02,NaN,NaN,4.59965326e-01,NaN,3.27347680e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1999Q4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.46466748e+02,9.46064728e+02,NaN,4.02020118e-01,1.28959358e+04,3.33867098e+00,NaN,NaN,5.25376866e+00,NaN,NaN,5.16770424e+02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2000Q1",9.46771158e+02,3.04409332e-01,1.29352520e+04,3.31429450e-01,4.81489658e-01,5.52000000e+00,5.17558460e+02,3.15214329e+00,9.46771158e+02,9.46439728e+02,1.50000000e+00,3.31429450e-01,1.29352520e+04,3.15214329e+00,3.20517927e+00,2.96464136e+00,5.52000000e+00,2.05535864e+00,2.55535864e+00,5.17558460e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.93172970e-14,2.35450226e-01,-5.13573017e-02,1.24018933e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.00000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2000Q2",9.47055684e+02,2.84526346e-01,1.29721086e+04,2.40955796e-01,4.88018020e-01,5.71333333e+00,5.18197080e+02,2.55447893e+00,9.47055684e+02,9.46814728e+02,1.50000000e+00,2.40955796e-01,1.29721086e+04,2.55447893e+00,3.07969250e+00,2.39375789e+00,5.71333333e+00,2.81957544e+00,3.31957544e+00,5.18197080e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.74341252e-01,-2.80486513e-01,6.50797342e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.90000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2000Q3",9.47271819e+02,2.16134592e-01,1.30001761e+04,8.20903880e-02,4.59965326e-01,6.01666667e+00,5.18906038e+02,2.83583285e+00,9.47271819e+02,9.47189728e+02,1.50000000e+00,8.20903880e-02,1.30001761e+04,2.83583285e+00,2.97028151e+00,2.59045112e+00,6.01666667e+00,2.92621554e+00,3.42621554e+00,5.18906038e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.93995095e-01,2.56957393e-01,6.42573796e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.80000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2000Q4",9.47205850e+02,-6.59688538e-02,1.29916029e+04,-3.58878466e-01,4.02020118e-01,6.01666667e+00,5.19462213e+02,2.22469984e+00,9.47205850e+02,9.47564728e+02,1.50000000e+00,-3.58878466e-01,1.29916029e+04,2.22469984e+00,2.69178873e+00,1.92773409e+00,6.01666667e+00,3.58893258e+00,4.08893258e+00,5.19462213e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-6.15529990e-02,-1.66600720e-01,1.04371205e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.70000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2001Q1",9.47088355e+02,-1.17494497e-01,1.29763474e+04,-8.51372963e-01,3.31429450e-01,4.81666667e+00,5.20254041e+02,3.16731230e+00,9.47088355e+02,9.47939728e+02,1.50000000e+00,-8.51372963e-01,1.29763474e+04,3.16731230e+00,2.69558098e+00,2.71191300e+00,4.81666667e+00,1.60475367e+00,2.10475367e+00,5.20254041e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-4.21738746e-01,8.08503841e-01,-8.82869441e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.60000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2001Q2",9.47123631e+02,3.52755380e-02,1.29809257e+04,-1.19109742e+00,2.40955796e-01,3.66000000e+00,5.20893956e+02,2.55965777e+00,9.47123631e+02,9.48314728e+02,1.50000000e+00,-1.19109742e+00,1.29809257e+04,2.55965777e+00,2.69687569e+00,2.13828252e+00,3.66000000e+00,1.02171748e+00,1.52171748e+00,5.20893956e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-4.50395954e-01,-2.54813868e-02,-6.24286435e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.50000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2001Q3",9.47423635e+02,3.00004362e-01,1.30199276e+04,-1.26609306e+00,8.20903880e-02,3.17000000e+00,5.21602212e+02,2.83302737e+00,9.47423635e+02,9.48689728e+02,1.50000000e+00,-1.26609306e+00,1.30199276e+04,2.83302737e+00,2.69617432e+00,2.39044362e+00,3.17000000e+00,2.79556382e-01,7.79556382e-01,5.21602212e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-3.44814356e-01,4.76125274e-01,-4.86580931e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.40000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2001Q4",9.47789191e+02,3.65556099e-01,1.30676098e+04,-1.27553696e+00,-3.58878466e-01,1.90666667e+00,5.22233585e+02,2.52548875e+00,9.47789191e+02,9.49064728e+02,1.50000000e+00,-1.27553696e+00,1.30676098e+04,2.52548875e+00,2.77137155e+00,2.17691949e+00,1.90666667e+00,-7.70252821e-01,-2.70252821e-01,5.22233585e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-4.02992449e-01,1.15263627e-01,-1.21529284e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.30000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2002Q1",9.48443851e+02,6.54659329e-01,1.31534388e+04,-9.95877635e-01,-8.51372963e-01,1.72000000e+00,5.22753718e+02,2.08053544e+00,9.48443851e+02,9.49439728e+02,1.50000000e+00,-9.95877635e-01,1.31534388e+04,2.08053544e+00,2.49967733e+00,1.85792238e+00,1.72000000e+00,-6.37922385e-01,-1.37922385e-01,5.22753718e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.03017150e-01,-4.49606830e-02,-1.78191959e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.20000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2002Q2",9.49063980e+02,6.20129715e-01,1.32352606e+04,-7.50747920e-01,-1.19109742e+00,1.71333333e+00,5.23217756e+02,1.85615189e+00,9.49063980e+02,9.49814728e+02,1.50000000e+00,-7.50747920e-01,1.32352606e+04,1.85615189e+00,2.32380086e+00,1.71917429e+00,1.71333333e+00,-5.05840959e-01,-5.84095925e-03,5.23217756e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-5.44237896e-02,1.33037620e-02,7.15297823e-02,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.10000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2002Q3",9.49592939e+02,5.28958860e-01,1.33054551e+04,-5.96789059e-01,-1.26609306e+00,1.64333333e+00,5.23697374e+02,1.91846891e+00,9.49592939e+02,9.50189728e+02,1.50000000e+00,-5.96789059e-01,1.33054551e+04,1.91846891e+00,2.09516125e+00,1.81829413e+00,1.64333333e+00,-6.74960797e-01,-1.74960797e-01,5.23697374e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.01224199e-01,1.39031911e-01,-9.30575202e-02,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.00000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2002Q4",9.50056620e+02,4.63680512e-01,1.33672932e+04,-5.08108547e-01,-1.27553696e+00,1.33333333e+00,5.24104130e+02,1.62702504e+00,9.50056620e+02,9.50564728e+02,1.50000000e+00,-5.08108547e-01,1.33672932e+04,1.62702504e+00,1.87054532e+00,1.59489746e+00,1.33333333e+00,-7.61564127e-01,-2.61564127e-01,5.24104130e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.36673165e-01,-9.50258613e-02,-1.56485333e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.90000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2003Q1",9.50551322e+02,4.94701947e-01,1.34335853e+04,-3.88406600e-01,-9.95877635e-01,1.15666667e+00,5.24474077e+02,1.47978677e+00,9.50551322e+02,9.50939728e+02,1.50000000e+00,-3.88406600e-01,1.34335853e+04,1.47978677e+00,1.72035815e+00,1.50225723e+00,1.15666667e+00,-8.45590567e-01,-3.45590567e-01,5.24474077e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-9.18842465e-02,-5.22521006e-02,-2.49989747e-02,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.80000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2003Q2",9.50988460e+02,4.37138084e-01,1.34924372e+04,-3.26268516e-01,-7.50747920e-01,1.04000000e+00,5.24737489e+02,1.05364887e+00,9.50988460e+02,9.51314728e+02,1.50000000e+00,-3.26268516e-01,1.34924372e+04,1.05364887e+00,1.51973239e+00,1.14085383e+00,1.04000000e+00,-6.00853826e-01,-1.00853826e-01,5.24737489e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-9.50489489e-02,-2.40991225e-01,3.17415643e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.70000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2003Q3",9.51414095e+02,4.25635604e-01,1.35499882e+04,-2.75632912e-01,-5.96789059e-01,9.30000000e-01,5.25192433e+02,1.81977553e+00,9.51414095e+02,9.51689728e+02,1.50000000e+00,-2.75632912e-01,1.35499882e+04,1.81977553e+00,1.49505905e+00,1.84876615e+00,9.30000000e-01,-1.41876615e+00,-9.18766150e-01,5.25192433e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.72808140e-01,4.35887175e-01,-3.60388847e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.60000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2003Q4",9.51772528e+02,3.58432367e-01,1.35986429e+04,-2.92200546e-01,-5.08108547e-01,9.16666667e-01,5.25610552e+02,1.67247630e+00,9.51772528e+02,9.52064728e+02,1.50000000e+00,-2.92200546e-01,1.35986429e+04,1.67247630e+00,1.50642187e+00,1.71269965e+00,9.16666667e-01,-1.29603298e+00,-7.96032983e-01,5.25610552e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-2.15079160e-01,-6.98950236e-02,-1.65767155e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.50000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2004Q1",9.52184133e+02,4.11605812e-01,1.36547310e+04,-2.55594734e-01,-3.88406600e-01,9.16666667e-01,5.26113458e+02,2.01162314e+00,9.52184133e+02,9.52439728e+02,1.50000000e+00,-2.55594734e-01,1.36547310e+04,2.01162314e+00,1.63938096e+00,2.02718281e+00,9.16666667e-01,-1.61051615e+00,-1.11051615e+00,5.26113458e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.97495939e-01,2.05088382e-01,-4.46368889e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.40000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2004Q2",9.52688911e+02,5.04777303e-01,1.37238312e+04,-1.25817432e-01,-3.26268516e-01,1.07666667e+00,5.26802997e+02,2.75815601e+00,9.52688911e+02,9.52814728e+02,1.50000000e+00,-1.25817432e-01,1.37238312e+04,2.75815601e+00,2.06550775e+00,2.72372034e+00,1.07666667e+00,-2.14705367e+00,-1.64705367e+00,5.26802997e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.48826748e-01,4.38670871e-01,-9.28450920e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.30000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2004Q3",9.53210245e+02,5.21334600e-01,1.37955652e+04,2.05171684e-02,-2.75632912e-01,1.48666667e+00,5.27248661e+02,1.78265643e+00,9.53210245e+02,9.53189728e+02,1.50000000e+00,2.05171684e-02,1.37955652e+04,1.78265643e+00,2.05622797e+00,1.86231575e+00,1.48666667e+00,-8.75649081e-01,-3.75649081e-01,5.27248661e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.73153340e-02,-5.74423177e-01,1.56101364e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.20000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2004Q4",9.53827887e+02,6.17641196e-01,1.38810359e+04,2.63158364e-01,-2.92200546e-01,2.00666667e+00,5.27879470e+02,2.52323735e+00,9.53827887e+02,9.53564728e+02,1.50000000e+00,2.63158364e-01,1.38810359e+04,2.52323735e+00,2.26891823e+00,2.56371534e+00,2.00666667e+00,-1.05704868e+00,-5.57048676e-01,5.27879470e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.42065620e-01,3.62788573e-01,-2.74581998e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.10000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2005Q1",9.54354217e+02,5.26330028e-01,1.39542886e+04,4.14488392e-01,-2.55594734e-01,2.53666667e+00,5.28455645e+02,2.30470063e+00,9.54354217e+02,9.53939728e+02,1.50000000e+00,4.14488392e-01,1.39542886e+04,2.30470063e+00,2.34218760e+00,2.37835482e+00,2.53666667e+00,-3.41688154e-01,1.58311846e-01,5.28455645e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.82950804e-01,-1.94788420e-01,4.13571467e-02,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.00000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2005Q2",9.54894502e+02,5.40285486e-01,1.40298856e+04,5.79773878e-01,-1.25817432e-01,2.86333333e+00,5.28994912e+02,2.15706610e+00,9.54894502e+02,9.54314728e+02,1.50000000e+00,5.79773878e-01,1.40298856e+04,2.15706610e+00,2.19191513e+00,2.27090731e+00,2.86333333e+00,9.24260213e-02,5.92426021e-01,5.28994912e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.78150186e-01,-1.90404928e-01,6.95003592e-02,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.90000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2005Q3",9.55382740e+02,4.88237751e-01,1.40985523e+04,6.93011629e-01,2.05171684e-02,3.36000000e+00,5.29330482e+02,1.34228321e+00,9.55382740e+02,9.54689728e+02,1.50000000e+00,6.93011629e-01,1.40985523e+04,1.34228321e+00,2.08182182e+00,1.54111654e+00,3.36000000e+00,1.31888346e+00,1.81888346e+00,5.29330482e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.90069567e-01,-6.06906752e-01,9.98285892e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.80000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2005Q4",9.55827165e+02,4.44425419e-01,1.41613493e+04,7.62437048e-01,2.63158364e-01,3.82666667e+00,5.29981624e+02,2.60456718e+00,9.55827165e+02,9.55064728e+02,1.50000000e+00,7.62437048e-01,1.41613493e+04,2.60456718e+00,2.10215428e+00,2.67027324e+00,3.82666667e+00,6.56393425e-01,1.15639342e+00,5.29981624e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.08317669e-01,5.88444752e-01,6.27085560e-02,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.70000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2006Q1",9.56090214e+02,2.63049203e-01,1.41986497e+04,6.50486251e-01,4.14488392e-01,4.39333333e+00,5.30628554e+02,2.58771741e+00,9.56090214e+02,9.55439728e+02,1.50000000e+00,6.50486251e-01,1.41986497e+04,2.58771741e+00,2.17290847e+00,2.59703713e+00,4.39333333e+00,1.29629620e+00,1.79629620e+00,5.30628554e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.08288085e-01,-7.85098740e-02,3.64900557e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.60000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2006Q2",9.56321661e+02,2.31446969e-01,1.42315501e+04,5.06933220e-01,5.79773878e-01,4.70333333e+00,5.31353433e+02,2.89951853e+00,9.56321661e+02,9.55814728e+02,1.50000000e+00,5.06933220e-01,1.42315501e+04,2.89951853e+00,2.35852158e+00,2.82469685e+00,4.70333333e+00,1.37863648e+00,1.87863648e+00,5.31353433e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.56932180e-01,1.54467048e-01,5.43615904e-02,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.50000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2006Q3",9.56532119e+02,2.10458062e-01,1.42615330e+04,3.42391282e-01,6.93011629e-01,4.90666667e+00,5.32040496e+02,2.74825226e+00,9.56532119e+02,9.56189728e+02,1.50000000e+00,3.42391282e-01,1.42615330e+04,2.74825226e+00,2.71001385e+00,2.63592476e+00,4.90666667e+00,1.77074190e+00,2.27074190e+00,5.32040496e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.39265557e-01,-6.68881990e-02,2.10746430e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.40000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2006Q4",9.56706971e+02,1.74851763e-01,1.42864914e+04,1.42243045e-01,7.62437048e-01,4.90333333e+00,5.32577039e+02,2.14617213e+00,9.56706971e+02,9.56564728e+02,1.50000000e+00,1.42243045e-01,1.42864914e+04,2.14617213e+00,2.59541508e+00,2.04319161e+00,4.90333333e+00,2.36014172e+00,2.86014172e+00,5.32577039e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.21463755e-01,-2.99027148e-01,6.08413846e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.30000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2007Q1",9.56866231e+02,1.59259557e-01,1.43092621e+04,-7.34973979e-02,6.50486251e-01,4.98333333e+00,5.33261573e+02,2.73813402e+00,9.56866231e+02,9.56939728e+02,1.50000000e+00,-7.34973979e-02,1.43092621e+04,2.73813402e+00,2.63301923e+00,2.51634697e+00,4.98333333e+00,1.96698636e+00,2.46698636e+00,5.33261573e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.65189545e-02,4.32732949e-01,2.67650822e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.20000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2007Q2",9.56838417e+02,-2.78141123e-02,1.43052827e+04,-4.76311510e-01,5.06933220e-01,4.73666667e+00,5.33841910e+02,2.32134922e+00,9.56838417e+02,9.57314728e+02,1.50000000e+00,-4.76311510e-01,1.43052827e+04,2.32134922e+00,2.48847691e+00,2.05104546e+00,4.73666667e+00,2.18562121e+00,2.68562121e+00,5.33841910e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-2.02626341e-01,-5.99637938e-02,4.00760828e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.10000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2007Q3",9.56763765e+02,-7.46517850e-02,1.42946075e+04,-9.25963295e-01,3.42391282e-01,4.30333333e+00,5.34453916e+02,2.44802166e+00,9.56763765e+02,9.57689728e+02,1.50000000e+00,-9.25963295e-01,1.42946075e+04,2.44802166e+00,2.41341926e+00,2.07235348e+00,4.30333333e+00,1.73097985e+00,2.23097985e+00,5.34453916e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-3.95631677e-01,3.31316855e-01,1.42809226e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.00000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2007Q4",9.56673325e+02,-9.04397442e-02,1.42816854e+04,-1.39140304e+00,1.42243045e-01,3.39000000e+00,5.35217088e+02,3.05269001e+00,9.56673325e+02,9.58064728e+02,1.50000000e+00,-1.39140304e+00,1.42816854e+04,3.05269001e+00,2.64004873e+00,2.54455453e+00,3.39000000e+00,3.45445466e-01,8.45445466e-01,5.35217088e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-6.62386021e-01,7.00368862e-01,-8.79954826e-01,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.90000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2008Q1",9.56754261e+02,8.09357494e-02,1.42932490e+04,-1.68546729e+00,-7.34973979e-02,2.04333333e+00,5.35956924e+02,2.95934466e+00,9.56754261e+02,9.58439728e+02,1.50000000e+00,-1.68546729e+00,1.42932490e+04,2.95934466e+00,2.69535139e+00,2.45516967e+00,2.04333333e+00,-9.11836339e-01,-4.11836339e-01,5.35956924e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-7.33098644e-01,3.44085529e-01,-1.47780304e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.80000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
