"Variables ->","obs_y","obs_diff_y","obs_Y","obs_y_gap","obs_y_gap4","y","y_tnd","diff_y_tnd","y_gap","Y","ant_shk_y_gap","shk_y_tnd","shk_y_gap","ss_diff_y_tnd","c0_y_gap","c1_y_gap","c0_y_tnd","ttrend","std_ant_shk_y_gap","std_shk_y_tnd","std_shk_y_gap"
"Comments ->","obs_y","obs_diff_y","obs_Y","obs_y_gap","obs_y_gap4","y","y_tnd","diff_y_tnd","y_gap","Y","ant_shk_y_gap","shk_y_tnd","shk_y_gap","","","","","Time trend","","",""
"Class[Size] ->","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","Series[97-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","Series[97-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]"
"1998Q4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.83636883e-15,NaN,NaN,NaN,NaN,1.50000000e+00,7.50000000e-01,NaN,NaN,NaN,0.00000000e+00,1.00000000e+00,1.00000000e+00
"1999Q1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.44849177e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1999Q2",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.26465569e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1999Q3",NaN,NaN,NaN,NaN,NaN,9.46021158e+02,NaN,NaN,-4.35287425e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1999Q4",NaN,NaN,NaN,NaN,NaN,9.46396158e+02,9.46396158e+02,NaN,3.48108096e-14,1.28868356e+04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2000Q1",9.46771158e+02,3.75000000e-01,1.29352520e+04,1.17494098e-13,-2.44849177e-15,9.46771158e+02,9.46771158e+02,1.50000000e+00,1.17494098e-13,1.29352520e+04,0.00000000e+00,2.28464976e-14,9.13859905e-14,NaN,NaN,NaN,NaN,-8.00000000e+01,NaN,NaN,NaN
"2000Q2",9.47146158e+02,3.75000000e-01,1.29838503e+04,1.36424205e-13,-3.55271368e-15,9.47146158e+02,9.47146158e+02,1.50000000e+00,1.36424205e-13,1.29838503e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,-7.90000000e+01,NaN,NaN,NaN
"2000Q3",9.47521158e+02,3.75000000e-01,1.30326311e+04,1.36424205e-13,-7.10542736e-15,9.47521158e+02,9.47521158e+02,1.50000000e+00,1.36424205e-13,1.30326311e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,-7.80000000e+01,NaN,NaN,NaN
"2000Q4",9.47896158e+02,3.75000000e-01,1.30815952e+04,6.82121026e-14,5.68434189e-14,9.47896158e+02,9.47896158e+02,1.50000000e+00,6.82121026e-14,1.30815952e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,-7.70000000e+01,NaN,NaN,NaN
"2001Q1",9.48271158e+02,3.75000000e-01,1.31307433e+04,6.82121026e-14,0.00000000e+00,9.48271158e+02,9.48271158e+02,1.50000000e+00,6.82121026e-14,1.31307433e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,-7.60000000e+01,NaN,NaN,NaN
"2001Q2",9.48646158e+02,3.75000000e-01,1.31800760e+04,3.41060513e-14,1.13686838e-13,9.48646158e+02,9.48646158e+02,1.50000000e+00,3.41060513e-14,1.31800760e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,-7.50000000e+01,NaN,NaN,NaN
"2001Q3",9.49021158e+02,3.75000000e-01,1.32295941e+04,3.41060513e-14,0.00000000e+00,9.49021158e+02,9.49021158e+02,1.50000000e+00,3.41060513e-14,1.32295941e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,-7.40000000e+01,NaN,NaN,NaN
"2001Q4",9.49396158e+02,3.75000000e-01,1.32792982e+04,1.70530257e-14,0.00000000e+00,9.49396158e+02,9.49396158e+02,1.50000000e+00,1.70530257e-14,1.32792982e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,-7.30000000e+01,NaN,NaN,NaN
"2002Q1",9.49771158e+02,3.75000000e-01,1.33291891e+04,1.70530257e-14,5.68434189e-14,9.49771158e+02,9.49771158e+02,1.50000000e+00,1.70530257e-14,1.33291891e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,-7.20000000e+01,NaN,NaN,NaN
"2002Q2",9.50146158e+02,3.75000000e-01,1.33792674e+04,1.70530257e-14,2.84217094e-14,9.50146158e+02,9.50146158e+02,1.50000000e+00,1.70530257e-14,1.33792674e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,-7.10000000e+01,NaN,NaN,NaN
"2002Q3",9.50521158e+02,3.75000000e-01,1.34295338e+04,1.70530257e-14,2.84217094e-14,9.50521158e+02,9.50521158e+02,1.50000000e+00,1.70530257e-14,1.34295338e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,-7.00000000e+01,NaN,NaN,NaN
"2002Q4",9.50896158e+02,3.75000000e-01,1.34799891e+04,8.52651283e-15,2.84217094e-14,9.50896158e+02,9.50896158e+02,1.50000000e+00,8.52651283e-15,1.34799891e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,-6.90000000e+01,NaN,NaN,NaN
"2003Q1",9.51271158e+02,3.75000000e-01,1.35306340e+04,4.26325641e-15,2.84217094e-14,9.51271158e+02,9.51271158e+02,1.50000000e+00,4.26325641e-15,1.35306340e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,-6.80000000e+01,NaN,NaN,NaN
"2003Q2",9.51646158e+02,3.75000000e-01,1.35814691e+04,0.00000000e+00,1.42108547e-14,9.51646158e+02,9.51646158e+02,1.50000000e+00,0.00000000e+00,1.35814691e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,-6.70000000e+01,NaN,NaN,NaN
"2003Q3",9.52021158e+02,3.75000000e-01,1.36324952e+04,0.00000000e+00,1.42108547e-14,9.52021158e+02,9.52021158e+02,1.50000000e+00,0.00000000e+00,1.36324952e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,-6.60000000e+01,NaN,NaN,NaN
